full_text,text_clean,token,text_normalized,stop,stemmed,polarity,stemmed_text
@curlycrow FB marketplace bro. Banyak kejutan.,fb marketplace bro banyak kejutan,"['fb', 'marketplace', 'bro', 'banyak', 'kejutan']",fb marketplace bro banyak kejutan,"['fb', 'marketplace', 'bro', 'banyak', 'kejutan']","['fb', 'marketplace', 'bro', 'banyak', 'kejut']",positive,fb marketplace bro banyak kejut
iya lagi. gue buka fb cuma buat jualan barang di marketplace tapi sekalinya scroll timeline yang lewat malah akun meme/quotes seksis dari para lelaki miskin dan dongo.,iya lagi gue buka fb cuma buat jualan barang di marketplace tapi sekalinya scroll timeline yang lewat malah akun memequotes seksis dari para lelaki miskin dan dongo,"['iya', 'lagi', 'gue', 'buka', 'fb', 'cuma', 'buat', 'jualan', 'barang', 'di', 'marketplace', 'tapi', 'sekalinya', 'scroll', 'timeline', 'yang', 'lewat', 'malah', 'akun', 'memequotes', 'seksis', 'dari', 'para', 'lelaki', 'miskin', 'dan', 'dongo']",iya lagi aku buka fb hanya buat jualan barang di marketplace tapi sekalinya scroll timeline yang lewat malah akun memequotes seksis dari para lelaki miskin dan dongo,"['iya', 'aku', 'buka', 'fb', 'buat', 'jualan', 'barang', 'marketplace', 'sekalinya', 'scroll', 'timeline', 'lewat', 'malah', 'akun', 'memequotes', 'seksis', 'lelaki', 'miskin', 'dongo']","['iya', 'aku', 'buka', 'fb', 'buat', 'jual', 'barang', 'marketplace', 'sekali', 'scroll', 'timeline', 'lewat', 'malah', 'akun', 'memequotes', 'seks', 'lelaki', 'miskin', 'dongo']",negative,iya aku buka fb buat jual barang marketplace sekali scroll timeline lewat malah akun memequotes seks lelaki miskin dongo
@tanyakanrl Ada. Coba cari di marketplace FB atau Carousell,ada coba cari di marketplace fb atau carousell,"['ada', 'coba', 'cari', 'di', 'marketplace', 'fb', 'atau', 'carousell']",ada coba cari di marketplace fb atau carousell,"['coba', 'cari', 'marketplace', 'fb', 'carousell']","['coba', 'cari', 'marketplace', 'fb', 'carousell']",positive,coba cari marketplace fb carousell
Iseng liat fb marketplace ada yg jual Polygon Xtrada 6 1.7 juta Like are u serious broo? Asli ga tuh kondisinya aman ga murah bgt buset,iseng liat fb marketplace ada yg jual polygon xtrada juta like are serious broo asli ga tuh kondisinya aman ga murah bgt buset,"['iseng', 'liat', 'fb', 'marketplace', 'ada', 'yg', 'jual', 'polygon', 'xtrada', 'juta', 'like', 'are', 'serious', 'broo', 'asli', 'ga', 'tuh', 'kondisinya', 'aman', 'ga', 'murah', 'bgt', 'buset']",iseng lihat fb marketplace ada yang jual polygon xtrada juta like are serious broo asli tidak  itu kondisinya aman tidak murah begitu buset,"['iseng', 'lihat', 'fb', 'marketplace', 'jual', 'polygon', 'xtrada', 'juta', 'like', 'are', 'serious', 'broo', 'asli', 'kondisinya', 'aman', 'murah', 'buset']","['iseng', 'lihat', 'fb', 'marketplace', 'jual', 'polygon', 'xtrada', 'juta', 'like', 'are', 'serious', 'broo', 'asli', 'kondisi', 'aman', 'murah', 'buset']",positive,iseng lihat fb marketplace jual polygon xtrada juta like are serious broo asli kondisi aman murah buset
Orang2 FB marketplace tuh kalo ditinggal bentar lgsg ngilang aneh,orang fb marketplace tuh kalo ditinggal bentar lgsg ngilang aneh,"['orang', 'fb', 'marketplace', 'tuh', 'kalo', 'ditinggal', 'bentar', 'lgsg', 'ngilang', 'aneh']",orang fb marketplace  itu kalaupun ditinggal bentar langsung ngilang aneh,"['orang', 'fb', 'marketplace', 'kalaupun', 'ditinggal', 'bentar', 'langsung', 'ngilang', 'aneh']","['orang', 'fb', 'marketplace', 'kalaupun', 'tinggal', 'bentar', 'langsung', 'ngilang', 'aneh']",negative,orang fb marketplace kalaupun tinggal bentar langsung ngilang aneh
Gak bisa Yura. Dia Grab aku Gojek. Dia Shopee aku Tokopedia. Dia FB Marketplace aku OLX.,gak bisa yura dia grab aku gojek dia shopee aku tokopedia dia fb marketplace aku olx,"['gak', 'bisa', 'yura', 'dia', 'grab', 'aku', 'gojek', 'dia', 'shopee', 'aku', 'tokopedia', 'dia', 'fb', 'marketplace', 'aku', 'olx']",tidak bisa yura dia grab saya gojek dia shopee saya tokopedia dia fb marketplace saya olx,"['yura', 'grab', 'gojek', 'shopee', 'tokopedia', 'fb', 'marketplace', 'olx']","['yura', 'grab', 'gojek', 'shopee', 'tokopedia', 'fb', 'marketplace', 'olx']",negative,yura grab gojek shopee tokopedia fb marketplace olx
7. Host Live Marketplace Minimal Lulusan SMA/K Sederajat Percaya diri di depan kamera dan luwes berbicara Memahami perkembangan trend digital terutama dalam hal sosial media yaitu : IG FB TIKTOK Apply: https://t.co/nlOhaKFHRr #loker #lokerhostlive,host live marketplace minimal lulusan smak sederajat percaya diri di depan kamera dan luwes berbicara memahami perkembangan trend digital terutama dalam hal sosial media yaitu ig fb tiktok apply,"['host', 'live', 'marketplace', 'minimal', 'lulusan', 'smak', 'sederajat', 'percaya', 'diri', 'di', 'depan', 'kamera', 'dan', 'luwes', 'berbicara', 'memahami', 'perkembangan', 'trend', 'digital', 'terutama', 'dalam', 'hal', 'sosial', 'media', 'yaitu', 'ig', 'fb', 'tiktok', 'apply']",host live marketplace minimal lulusan smak sederajat percaya diri di depan kamera dan luwes berbicara memahami perkembangan trend digital terutama dalam hal sosial media yaitu ig fb tiktok apply,"['host', 'live', 'marketplace', 'minimal', 'lulusan', 'smak', 'sederajat', 'percaya', 'diri', 'depan', 'kamera', 'luwes', 'berbicara', 'memahami', 'perkembangan', 'trend', 'digital', 'terutama', 'sosial', 'media', 'ig', 'fb', 'tiktok', 'apply']","['host', 'live', 'marketplace', 'minimal', 'lulus', 'smak', 'derajat', 'percaya', 'diri', 'depan', 'kamera', 'luwes', 'bicara', 'paham', 'kembang', 'trend', 'digital', 'utama', 'sosial', 'media', 'ig', 'fb', 'tiktok', 'apply']",positive,host live marketplace minimal lulus smak derajat percaya diri depan kamera luwes bicara paham kembang trend digital utama sosial media ig fb tiktok apply
beberapa hari kemudian nongol di fb marketplace ,beberapa hari kemudian nongol di fb marketplace,"['beberapa', 'hari', 'kemudian', 'nongol', 'di', 'fb', 'marketplace']",beberapa hari kemudian muncul di fb marketplace,"['beberapa', 'hari', 'kemudian', 'muncul', 'fb', 'marketplace']","['beberapa', 'hari', 'kemudian', 'muncul', 'fb', 'marketplace']",positive,beberapa hari kemudian muncul fb marketplace
@sbyfess Mending beli second cari di marketplace fb ajak temen yang paham gadget buat bantu milih sama pas cek barang. Jan lupa nego. Biasanya anak IT paling paham,mending beli second cari di marketplace fb ajak temen yang paham gadget buat bantu milih sama pas cek barang jan lupa nego biasanya anak it paling paham,"['mending', 'beli', 'second', 'cari', 'di', 'marketplace', 'fb', 'ajak', 'temen', 'yang', 'paham', 'gadget', 'buat', 'bantu', 'milih', 'sama', 'pas', 'cek', 'barang', 'jan', 'lupa', 'nego', 'biasanya', 'anak', 'it', 'paling', 'paham']",mending beli second cari di marketplace fb ajak teman yang paham gadget buat bantu pilih sama pas cek barang jangan lupa nego biasanya anak it paling paham,"['mending', 'beli', 'second', 'cari', 'marketplace', 'fb', 'ajak', 'teman', 'paham', 'gadget', 'buat', 'bantu', 'pilih', 'sama', 'pas', 'cek', 'barang', 'jangan', 'lupa', 'nego', 'biasanya', 'anak', 'it', 'paling', 'paham']","['mending', 'beli', 'second', 'cari', 'marketplace', 'fb', 'ajak', 'teman', 'paham', 'gadget', 'buat', 'bantu', 'pilih', 'sama', 'pas', 'cek', 'barang', 'jangan', 'lupa', 'nego', 'biasa', 'anak', 'it', 'paling', 'paham']",positive,mending beli second cari marketplace fb ajak teman paham gadget buat bantu pilih sama pas cek barang jangan lupa nego biasa anak it paling paham
Tapi lebih parah bapak2 dan mas2 di fb/marketplace,tapi lebih parah bapak dan mas di fbmarketplace,"['tapi', 'lebih', 'parah', 'bapak', 'dan', 'mas', 'di', 'fbmarketplace']",tapi lebih parah bapak dan mas di fbmarketplace,"['lebih', 'parah', 'bapak', 'mas', 'fbmarketplace']","['lebih', 'parah', 'bapak', 'mas', 'fbmarketplace']",negative,lebih parah bapak mas fbmarketplace
@unrequitent yoi marketplace fb gabisa dipandang remeh bjir,yoi marketplace fb gabisa dipandang remeh bjir,"['yoi', 'marketplace', 'fb', 'gabisa', 'dipandang', 'remeh', 'bjir']",yoi marketplace fb tidak bisa dipandang remeh bjir,"['yoi', 'marketplace', 'fb', 'dipandang', 'remeh', 'bjir']","['yoi', 'marketplace', 'fb', 'pandang', 'remeh', 'bjir']",positive,yoi marketplace fb pandang remeh bjir
@jembermfs jual sendiri aja kak di marketplace FB kalo ke counter atau toko pasti ditawar murah bgt jirr,jual sendiri aja kak di marketplace fb kalo ke counter atau toko pasti ditawar murah bgt jirr,"['jual', 'sendiri', 'aja', 'kak', 'di', 'marketplace', 'fb', 'kalo', 'ke', 'counter', 'atau', 'toko', 'pasti', 'ditawar', 'murah', 'bgt', 'jirr']",jual sendiri saja kak di marketplace fb kalaupun ke counter atau toko pasti ditawar murah begitu jirr,"['jual', 'sendiri', 'kak', 'marketplace', 'fb', 'kalaupun', 'counter', 'toko', 'ditawar', 'murah', 'jirr']","['jual', 'sendiri', 'kak', 'marketplace', 'fb', 'kalaupun', 'counter', 'toko', 'tawar', 'murah', 'jirr']",positive,jual sendiri kak marketplace fb kalaupun counter toko tawar murah jirr
faakk pertama kl codan dari fb marketplace wml semoga ga dibacok,faakk pertama kl codan dari fb marketplace wml semoga ga dibacok,"['faakk', 'pertama', 'kl', 'codan', 'dari', 'fb', 'marketplace', 'wml', 'semoga', 'ga', 'dibacok']",faakk pertama kalau codan dari fb marketplace wml semoga tidak dibacok,"['faakk', 'pertama', 'kalau', 'codan', 'fb', 'marketplace', 'wml', 'semoga', 'dibacok']","['faakk', 'pertama', 'kalau', 'codan', 'fb', 'marketplace', 'wml', 'moga', 'bacok']",negative,faakk pertama kalau codan fb marketplace wml moga bacok
Tebak siapa yang liat marketplace fb buat nyari VGA terus kesel gegara liat harga 1650 lebih mahal dari 1660 dan ujung2nya nyari 1060 6gb yang harganya ga beda jauh sama 1050 ti ITU NAPA 1650 1.8 JT TAPI 1660 1.7 JT ANJIRRR??? sebelum lu nanya itu buat base model semua,tebak siapa yang liat marketplace fb buat nyari vga terus kesel gegara liat harga lebih mahal dari dan ujungnya nyari gb yang harganya ga beda jauh sama ti itu napa jt tapi jt anjirrr sebelum lu nanya itu buat base model semua,"['tebak', 'siapa', 'yang', 'liat', 'marketplace', 'fb', 'buat', 'nyari', 'vga', 'terus', 'kesel', 'gegara', 'liat', 'harga', 'lebih', 'mahal', 'dari', 'dan', 'ujungnya', 'nyari', 'gb', 'yang', 'harganya', 'ga', 'beda', 'jauh', 'sama', 'ti', 'itu', 'napa', 'jt', 'tapi', 'jt', 'anjirrr', 'sebelum', 'lu', 'nanya', 'itu', 'buat', 'base', 'model', 'semua']",tebak siapa yang lihat marketplace fb buat mencari vga terus kesal gara-gara lihat harga lebih mahal dari dan ujungnya mencari gb yang harganya tidak beda jauh sama ti itu kenapa juta tapi juta anjirrr sebelum kamu nanya itu buat base model semua,"['tebak', 'siapa', 'lihat', 'marketplace', 'fb', 'buat', 'mencari', 'vga', 'terus', 'kesal', 'gara', 'gara', 'lihat', 'harga', 'lebih', 'mahal', 'ujungnya', 'mencari', 'gb', 'harganya', 'beda', 'jauh', 'sama', 'ti', 'juta', 'juta', 'anjirrr', 'kamu', 'nanya', 'buat', 'base', 'model', 'semua']","['tebak', 'siapa', 'lihat', 'marketplace', 'fb', 'buat', 'cari', 'vga', 'terus', 'kesal', 'gara', 'gara', 'lihat', 'harga', 'lebih', 'mahal', 'ujung', 'cari', 'gb', 'harga', 'beda', 'jauh', 'sama', 'ti', 'juta', 'juta', 'anjirrr', 'kamu', 'nanya', 'buat', 'base', 'model', 'semua']",negative,tebak siapa lihat marketplace fb buat cari vga terus kesal gara gara lihat harga lebih mahal ujung cari gb harga beda jauh sama ti juta juta anjirrr kamu nanya buat base model semua
Tiap liat orang posting hasil fujifilm di tiktok langsung cek harga di fb marketplace. Mahal. Tutup lagi.,tiap liat orang posting hasil fujifilm di tiktok langsung cek harga di fb marketplace mahal tutup lagi,"['tiap', 'liat', 'orang', 'posting', 'hasil', 'fujifilm', 'di', 'tiktok', 'langsung', 'cek', 'harga', 'di', 'fb', 'marketplace', 'mahal', 'tutup', 'lagi']",setiap lihat orang posting hasil fujifilm di tiktok langsung cek harga di fb marketplace mahal tutup lagi,"['lihat', 'orang', 'posting', 'hasil', 'fujifilm', 'tiktok', 'langsung', 'cek', 'harga', 'fb', 'marketplace', 'mahal', 'tutup']","['lihat', 'orang', 'posting', 'hasil', 'fujifilm', 'tiktok', 'langsung', 'cek', 'harga', 'fb', 'marketplace', 'mahal', 'tutup']",negative,lihat orang posting hasil fujifilm tiktok langsung cek harga fb marketplace mahal tutup
orang2 Fb Marketplace klo nawar cen juara do waton ngetik nyebut rego cuk,orang fb marketplace klo nawar cen juara do waton ngetik nyebut rego cuk,"['orang', 'fb', 'marketplace', 'klo', 'nawar', 'cen', 'juara', 'do', 'waton', 'ngetik', 'nyebut', 'rego', 'cuk']",orang fb marketplace kalau nawar cen juara do waton ngetik nyebut rego cuk,"['orang', 'fb', 'marketplace', 'kalau', 'nawar', 'cen', 'juara', 'do', 'waton', 'ngetik', 'nyebut', 'rego', 'cuk']","['orang', 'fb', 'marketplace', 'kalau', 'nawar', 'cen', 'juara', 'do', 'waton', 'ngetik', 'nyebut', 'rego', 'cuk']",negative,orang fb marketplace kalau nawar cen juara do waton ngetik nyebut rego cuk
@KukoGemaz @Heraloebss banyak di jual di marketplace fb juga,banyak di jual di marketplace fb juga,"['banyak', 'di', 'jual', 'di', 'marketplace', 'fb', 'juga']",banyak di jual di marketplace fb juga,"['banyak', 'jual', 'marketplace', 'fb']","['banyak', 'jual', 'marketplace', 'fb']",positive,banyak jual marketplace fb
@sitimobilku Di dealer om kalo baru Seken skrg saya carinya di fb marketplace atau siapa tau @MasMasBiassaa ada stock ertiga,di dealer om kalo baru seken skrg saya carinya di fb marketplace atau siapa tau ada stock ertiga,"['di', 'dealer', 'om', 'kalo', 'baru', 'seken', 'skrg', 'saya', 'carinya', 'di', 'fb', 'marketplace', 'atau', 'siapa', 'tau', 'ada', 'stock', 'ertiga']",di dealer om kalaupun baru seken sekarang saya carinya di fb marketplace atau siapa tahu ada stock ertiga,"['dealer', 'om', 'kalaupun', 'baru', 'seken', 'sekarang', 'carinya', 'fb', 'marketplace', 'siapa', 'tahu', 'stock', 'ertiga']","['dealer', 'om', 'kalaupun', 'baru', 'ken', 'sekarang', 'cari', 'fb', 'marketplace', 'siapa', 'tahu', 'stock', 'ertiga']",positive,dealer om kalaupun baru ken sekarang cari fb marketplace siapa tahu stock ertiga
Jual poco f3 w di fb marketplace cepet bgt jir ,jual poco di fb marketplace cepet bgt jir,"['jual', 'poco', 'di', 'fb', 'marketplace', 'cepet', 'bgt', 'jir']",jual poco di fb marketplace cepat begitu jir,"['jual', 'poco', 'fb', 'marketplace', 'cepat', 'jir']","['jual', 'poco', 'fb', 'marketplace', 'cepat', 'jir']",positive,jual poco fb marketplace cepat jir
Ini marketplace di FB jadi keluar motor semua gini wkwkwk. Asli tiba tiba malah ada aja motor yg lebih menarik wkwkwkwk,ini marketplace di fb jadi keluar motor semua gini wkwkwk asli tiba tiba malah ada aja motor yg lebih menarik wkwkwkwk,"['ini', 'marketplace', 'di', 'fb', 'jadi', 'keluar', 'motor', 'semua', 'gini', 'wkwkwk', 'asli', 'tiba', 'tiba', 'malah', 'ada', 'aja', 'motor', 'yg', 'lebih', 'menarik', 'wkwkwkwk']",ini marketplace di fb jadi keluar motor semua begini wkwkwk asli tiba tiba malah ada saja motor yang lebih menarik wkwkwkwk,"['marketplace', 'fb', 'jadi', 'keluar', 'motor', 'semua', 'begini', 'wkwkwk', 'asli', 'tiba', 'tiba', 'malah', 'motor', 'lebih', 'menarik', 'wkwkwkwk']","['marketplace', 'fb', 'jadi', 'keluar', 'motor', 'semua', 'begini', 'wkwkwk', 'asli', 'tiba', 'tiba', 'malah', 'motor', 'lebih', 'tarik', 'wkwkwkwk']",positive,marketplace fb jadi keluar motor semua begini wkwkwk asli tiba tiba malah motor lebih tarik wkwkwkwk
@ngalamfess klo aku tak upload ndek marketplace fb nder,klo aku tak upload ndek marketplace fb nder,"['klo', 'aku', 'tak', 'upload', 'ndek', 'marketplace', 'fb', 'nder']",kalau saya tidak upload ndek marketplace fb nder,"['kalau', 'upload', 'ndek', 'marketplace', 'fb', 'nder']","['kalau', 'upload', 'ndek', 'marketplace', 'fb', 'nder']",positive,kalau upload ndek marketplace fb nder
@BudiSento23229 udah lama dulu beli di marketplace fb,udah lama dulu beli di marketplace fb,"['udah', 'lama', 'dulu', 'beli', 'di', 'marketplace', 'fb']",sudah lama dulu beli di marketplace fb,"['lama', 'dulu', 'beli', 'marketplace', 'fb']","['lama', 'dulu', 'beli', 'marketplace', 'fb']",positive,lama dulu beli marketplace fb
Jam-jam barang gak jelas di marketplace FB dijual buat depo judol,jamjam barang gak jelas di marketplace fb dijual buat depo judol,"['jamjam', 'barang', 'gak', 'jelas', 'di', 'marketplace', 'fb', 'dijual', 'buat', 'depo', 'judol']",jamjam barang tidak jelas di marketplace fb dijual buat depo judol,"['jamjam', 'barang', 'jelas', 'marketplace', 'fb', 'dijual', 'buat', 'depo', 'judol']","['jamjam', 'barang', 'jelas', 'marketplace', 'fb', 'jual', 'buat', 'depo', 'judol']",negative,jamjam barang jelas marketplace fb jual buat depo judol
@jstwillians Hampur jarang jualan di fb marketplace. Banyak yg ga jelasnya,hampur jarang jualan di fb marketplace banyak yg ga jelasnya,"['hampur', 'jarang', 'jualan', 'di', 'fb', 'marketplace', 'banyak', 'yg', 'ga', 'jelasnya']",hampur jarang jualan di fb marketplace banyak yang tidak jelasnya,"['hampur', 'jarang', 'jualan', 'fb', 'marketplace', 'banyak', 'jelasnya']","['hampur', 'jarang', 'jual', 'fb', 'marketplace', 'banyak', 'jelas']",negative,hampur jarang jual fb marketplace banyak jelas
@tanyakanrl Thread buat apa gapenting wkwkwkwk Fb masih perlu si buat nyari sesuatu di marketplace X udah pasti perlu org kehidupan gw disini Tiktok kadang masih buka tp skrg lebih suka liat reels,thread buat apa gapenting wkwkwkwk fb masih perlu si buat nyari sesuatu di marketplace udah pasti perlu org kehidupan gw disini tiktok kadang masih buka tp skrg lebih suka liat reels,"['thread', 'buat', 'apa', 'gapenting', 'wkwkwkwk', 'fb', 'masih', 'perlu', 'si', 'buat', 'nyari', 'sesuatu', 'di', 'marketplace', 'udah', 'pasti', 'perlu', 'org', 'kehidupan', 'gw', 'disini', 'tiktok', 'kadang', 'masih', 'buka', 'tp', 'skrg', 'lebih', 'suka', 'liat', 'reels']",thread buat apa gapenting wkwkwkwk fb masih perlu si buat mencari sesuatu di marketplace sudah pasti perlu orang kehidupan saya disini tiktok kadang masih buka tapi sekarang lebih suka lihat reels,"['thread', 'buat', 'apa', 'gapenting', 'wkwkwkwk', 'fb', 'perlu', 'si', 'buat', 'mencari', 'marketplace', 'perlu', 'orang', 'kehidupan', 'disini', 'tiktok', 'kadang', 'buka', 'sekarang', 'lebih', 'suka', 'lihat', 'reels']","['thread', 'buat', 'apa', 'gapenting', 'wkwkwkwk', 'fb', 'perlu', 'si', 'buat', 'cari', 'marketplace', 'perlu', 'orang', 'hidup', 'sini', 'tiktok', 'kadang', 'buka', 'sekarang', 'lebih', 'suka', 'lihat', 'reels']",positive,thread buat apa gapenting wkwkwkwk fb perlu si buat cari marketplace perlu orang hidup sini tiktok kadang buka sekarang lebih suka lihat reels
@bardanslm Kak saya jadi pengen mencoba untuk fb ads untuk tahap awal bagaimana ambil video dari marketplace ya?,kak saya jadi pengen mencoba untuk fb ads untuk tahap awal bagaimana ambil video dari marketplace ya,"['kak', 'saya', 'jadi', 'pengen', 'mencoba', 'untuk', 'fb', 'ads', 'untuk', 'tahap', 'awal', 'bagaimana', 'ambil', 'video', 'dari', 'marketplace', 'ya']",kak saya jadi ingin mencoba untuk fb ads untuk tahap awal bagaimana ambil video dari marketplace ya,"['kak', 'jadi', 'mencoba', 'fb', 'ads', 'tahap', 'awal', 'bagaimana', 'ambil', 'video', 'marketplace']","['kak', 'jadi', 'coba', 'fb', 'ads', 'tahap', 'awal', 'bagaimana', 'ambil', 'video', 'marketplace']",positive,kak jadi coba fb ads tahap awal bagaimana ambil video marketplace
