full_text,text_clean,token,text_normalized,stop,stemmed,polarity
Scroll marketplace fb adalah kunci kl lg bokek Meskipun kadang sellerna aya nu rada gila :(,scroll marketplace fb adalah kunci kl lg bokek meskipun kadang sellerna aya nu rada gila,"['scroll', 'marketplace', 'fb', 'adalah', 'kunci', 'kl', 'lg', 'bokek', 'meskipun', 'kadang', 'sellerna', 'aya', 'nu', 'rada', 'gila']",scroll marketplace fb adalah kunci kalau lagi bokek meskipun kadang sellerna aya nu rada gila,"['scroll', 'marketplace', 'fb', 'kunci', 'kl', 'lg', 'bokek', 'meskipun', 'kadang', 'sellerna', 'aya', 'nu', 'rada', 'gila']","['scroll', 'marketplace', 'fb', 'kunci', 'kl', 'lg', 'bokek', 'meskipun', 'kadang', 'sellerna', 'aya', 'nu', 'rada', 'gila']",positive
@Kopipait__78 sekarang merambah ke HP...coba masuk ke marketplace FB..banyak HP harga miring dengan alesan gadai...apalagi kendaraan...duh...,sekarang merambah ke hpcoba masuk ke marketplace fbbanyak hp harga miring dengan alesan gadaiapalagi kendaraanduh,"['sekarang', 'merambah', 'ke', 'hpcoba', 'masuk', 'ke', 'marketplace', 'fbbanyak', 'hp', 'harga', 'miring', 'dengan', 'alesan', 'gadaiapalagi', 'kendaraanduh']",sekarang merambah ke hpcoba masuk ke marketplace fbbanyak hp harga miring dengan alasan gadaiapalagi kendaraanduh,"['sekarang', 'merambah', 'hpcoba', 'masuk', 'marketplace', 'fbbanyak', 'hp', 'harga', 'miring', 'alesan', 'gadaiapalagi', 'kendaraanduh']","['sekarang', 'merambah', 'hpcoba', 'masuk', 'marketplace', 'fbbanyak', 'hp', 'harga', 'miring', 'alesan', 'gadaiapalagi', 'kendaraanduh']",positive
seru bgt wak mantengin grup FB tuh. menyelam ke marketplace bacain diskusi perjualbelian or ke BU an bapaq2 &amp; masmas ,seru bgt wak mantengin grup fb tuh menyelam ke marketplace bacain diskusi perjualbelian or ke bu an bapaq amp masmas,"['seru', 'bgt', 'wak', 'mantengin', 'grup', 'fb', 'tuh', 'menyelam', 'ke', 'marketplace', 'bacain', 'diskusi', 'perjualbelian', 'or', 'ke', 'bu', 'an', 'bapaq', 'amp', 'masmas']",seru begitu wak mantengin grup fb  itu menyelam ke marketplace bacain diskusi perjualbelian atau ke bu an bapaq amp masmas,"['seru', 'bgt', 'wak', 'mantengin', 'grup', 'fb', 'tuh', 'menyelam', 'marketplace', 'bacain', 'diskusi', 'perjualbelian', 'or', 'bu', 'an', 'bapaq', 'amp', 'masmas']","['seru', 'bgt', 'wak', 'mantengin', 'grup', 'fb', 'tuh', 'menyelam', 'marketplace', 'bacain', 'diskusi', 'perjualbelian', 'or', 'bu', 'an', 'bapaq', 'amp', 'masmas']",positive
@AlvChrist rill ini mahh pasti ngejualnya marketplace fb wkwk,rill ini mahh pasti ngejualnya marketplace fb wkwk,"['rill', 'ini', 'mahh', 'pasti', 'ngejualnya', 'marketplace', 'fb', 'wkwk']",rill ini mahh pasti ngejualnya marketplace fb wkwk,"['rill', 'mahh', 'ngejualnya', 'marketplace', 'fb', 'wkwk']","['rill', 'mahh', 'ngejualnya', 'marketplace', 'fb', 'wkwk']",positive
@xiayuejiu padahal di marketplace FB banyak tinggal tambahin aja keyword: kalah judi judi depo BU judol BU,padahal di marketplace fb banyak tinggal tambahin aja keyword kalah judi judi depo bu judol bu,"['padahal', 'di', 'marketplace', 'fb', 'banyak', 'tinggal', 'tambahin', 'aja', 'keyword', 'kalah', 'judi', 'judi', 'depo', 'bu', 'judol', 'bu']",padahal di marketplace fb banyak tinggal tambahin saja keyword kalah judi judi depo bu judol bu,"['padahal', 'marketplace', 'fb', 'banyak', 'tinggal', 'tambahin', 'aja', 'keyword', 'kalah', 'judi', 'judi', 'depo', 'bu', 'judol', 'bu']","['padahal', 'marketplace', 'fb', 'banyak', 'tinggal', 'tambahin', 'aja', 'keyword', 'kalah', 'judi', 'judi', 'depo', 'bu', 'judol', 'bu']",negative
Wong-wong peteng ndek marketplace FB kok semakin berkurang ya? Saya keentekan sumber daya.,wongwong peteng ndek marketplace fb kok semakin berkurang ya saya keentekan sumber daya,"['wongwong', 'peteng', 'ndek', 'marketplace', 'fb', 'kok', 'semakin', 'berkurang', 'ya', 'saya', 'keentekan', 'sumber', 'daya']",wongwong peteng ndek marketplace fb kok semakin berkurang ya saya keentekan sumber daya,"['wongwong', 'peteng', 'ndek', 'marketplace', 'fb', 'kok', 'semakin', 'berkurang', 'keentekan', 'sumber', 'daya']","['wongwong', 'peteng', 'ndek', 'marketplace', 'fb', 'kok', 'semakin', 'berkurang', 'keentekan', 'sumber', 'daya']",negative
manusia di fb marketplace ini memang aneh aneh,manusia di fb marketplace ini memang aneh aneh,"['manusia', 'di', 'fb', 'marketplace', 'ini', 'memang', 'aneh', 'aneh']",manusia di fb marketplace ini memang aneh aneh,"['manusia', 'fb', 'marketplace', 'memang', 'aneh', 'aneh']","['manusia', 'fb', 'marketplace', 'memang', 'aneh', 'aneh']",negative
@xiayuejiu udah kaya marketplace fb wkwk jual barang murah karena bu,udah kaya marketplace fb wkwk jual barang murah karena bu,"['udah', 'kaya', 'marketplace', 'fb', 'wkwk', 'jual', 'barang', 'murah', 'karena', 'bu']",sudah seperti marketplace fb wkwk jual barang murah karena bu,"['udah', 'kaya', 'marketplace', 'fb', 'wkwk', 'jual', 'barang', 'murah', 'bu']","['udah', 'kaya', 'marketplace', 'fb', 'wkwk', 'jual', 'barang', 'murah', 'bu']",negative
@urghwell FB Marketplace better sebab sebelum kita nak jumpa orang tu - boleh tgk profile FB dia legit/active ke tidak.,fb marketplace better sebab sebelum kita nak jumpa orang tu boleh tgk profile fb dia legitactive ke tidak,"['fb', 'marketplace', 'better', 'sebab', 'sebelum', 'kita', 'nak', 'jumpa', 'orang', 'tu', 'boleh', 'tgk', 'profile', 'fb', 'dia', 'legitactive', 'ke', 'tidak']",fb marketplace better sebab sebelum kita nak jumpa orang itu boleh tgk profile fb dia legitactive ke tidak,"['fb', 'marketplace', 'better', 'nak', 'jumpa', 'orang', 'tu', 'tgk', 'profile', 'fb', 'legitactive']","['fb', 'marketplace', 'better', 'nak', 'jumpa', 'orang', 'tu', 'tgk', 'profile', 'fb', 'legitactive']",positive
@intinyadeh kalo lagi gabut jangan pernah buka marketplace fb kegoda orang BU anj,kalo lagi gabut jangan pernah buka marketplace fb kegoda orang bu anj,"['kalo', 'lagi', 'gabut', 'jangan', 'pernah', 'buka', 'marketplace', 'fb', 'kegoda', 'orang', 'bu', 'anj']",kalaupun lagi gabut jangan pernah buka marketplace fb kegoda orang bu anj,"['kalo', 'gabut', 'jangan', 'pernah', 'buka', 'marketplace', 'fb', 'kegoda', 'orang', 'bu', 'anj']","['kalo', 'gabut', 'jangan', 'pernah', 'buka', 'marketplace', 'fb', 'kegoda', 'orang', 'bu', 'anj']",negative
Ngecek FB Marketplace liat ada yg ngelelang Mall Lucky Square. Sedih liatnya padahal dulu suka rame ada event gt. Yg tinggal/pernah di Bandung ada yg punya kenangan gk di Lucky Square? https://t.co/Z0w01gHmqN,ngecek fb marketplace liat ada yg ngelelang mall lucky square sedih liatnya padahal dulu suka rame ada event gt yg tinggalpernah di bandung ada yg punya kenangan gk di lucky square,"['ngecek', 'fb', 'marketplace', 'liat', 'ada', 'yg', 'ngelelang', 'mall', 'lucky', 'square', 'sedih', 'liatnya', 'padahal', 'dulu', 'suka', 'rame', 'ada', 'event', 'gt', 'yg', 'tinggalpernah', 'di', 'bandung', 'ada', 'yg', 'punya', 'kenangan', 'gk', 'di', 'lucky', 'square']",ngecek fb marketplace lihat ada yang ngelelang mall lucky square sedih liatnya padahal dulu suka ramai ada event begitu yang tinggalpernah di bandung ada yang punya kenangan tidak di lucky square,"['ngecek', 'fb', 'marketplace', 'liat', 'yg', 'ngelelang', 'mall', 'lucky', 'square', 'sedih', 'liatnya', 'padahal', 'dulu', 'suka', 'rame', 'event', 'gt', 'yg', 'tinggalpernah', 'bandung', 'yg', 'punya', 'kenangan', 'gk', 'lucky', 'square']","['ngecek', 'fb', 'marketplace', 'liat', 'yg', 'ngelelang', 'mall', 'lucky', 'square', 'sedih', 'liatnya', 'padahal', 'dulu', 'suka', 'rame', 'event', 'gt', 'yg', 'tinggalpernah', 'bandung', 'yg', 'punya', 'kenangan', 'gk', 'lucky', 'square']",negative
@pacarafgan @aceruleanrush @xiayuejiu Rajin-rajin aja cek fb marketplace biasanya caption Bu siapa cepat gitu,rajinrajin aja cek fb marketplace biasanya caption bu siapa cepat gitu,"['rajinrajin', 'aja', 'cek', 'fb', 'marketplace', 'biasanya', 'caption', 'bu', 'siapa', 'cepat', 'gitu']",rajinrajin saja cek fb marketplace biasanya caption bu siapa cepat begitu,"['rajinrajin', 'aja', 'cek', 'fb', 'marketplace', 'biasanya', 'caption', 'bu', 'siapa', 'cepat', 'gitu']","['rajinrajin', 'aja', 'cek', 'fb', 'marketplace', 'biasanya', 'caption', 'bu', 'siapa', 'cepat', 'gitu']",positive
@bianconeristore @xiayuejiu Di twitter jarang ada marketplace utk para korban judol . Apakah berarti rata2 pemain judol adlh pengguna FB jus?,di twitter jarang ada marketplace utk para korban judol apakah berarti rata pemain judol adlh pengguna fb jus,"['di', 'twitter', 'jarang', 'ada', 'marketplace', 'utk', 'para', 'korban', 'judol', 'apakah', 'berarti', 'rata', 'pemain', 'judol', 'adlh', 'pengguna', 'fb', 'jus']",di twitter jarang ada marketplace untuk para korban judol apakah berarti rata pemain judol adalah pengguna fb jus,"['twitter', 'jarang', 'marketplace', 'utk', 'korban', 'judol', 'berarti', 'rata', 'pemain', 'judol', 'adlh', 'pengguna', 'fb', 'jus']","['twitter', 'jarang', 'marketplace', 'utk', 'korban', 'judol', 'berarti', 'rata', 'pemain', 'judol', 'adlh', 'pengguna', 'fb', 'jus']",negative
@nasikapaulemak @xiayuejiu BGST Pemain judol biasanya buang barang di marketplace FB klo aset kyk hunian sih suratnya yg digadein,bgst pemain judol biasanya buang barang di marketplace fb klo aset kyk hunian sih suratnya yg digadein,"['bgst', 'pemain', 'judol', 'biasanya', 'buang', 'barang', 'di', 'marketplace', 'fb', 'klo', 'aset', 'kyk', 'hunian', 'sih', 'suratnya', 'yg', 'digadein']",bgst pemain judol biasanya buang barang di marketplace fb kalau aset seperti hunian sih suratnya yang digadein,"['bgst', 'pemain', 'judol', 'biasanya', 'buang', 'barang', 'marketplace', 'fb', 'klo', 'aset', 'kyk', 'hunian', 'sih', 'suratnya', 'yg', 'digadein']","['bgst', 'pemain', 'judol', 'biasanya', 'buang', 'barang', 'marketplace', 'fb', 'klo', 'aset', 'kyk', 'hunian', 'sih', 'suratnya', 'yg', 'digadein']",negative
@kaskus Coba itu FJB dibikin aplikasi baru aja sekalian minimal bisa lah ngalahin FB marketplace / OLX / game consign,coba itu fjb dibikin aplikasi baru aja sekalian minimal bisa lah ngalahin fb marketplace olx game consign,"['coba', 'itu', 'fjb', 'dibikin', 'aplikasi', 'baru', 'aja', 'sekalian', 'minimal', 'bisa', 'lah', 'ngalahin', 'fb', 'marketplace', 'olx', 'game', 'consign']",coba itu fjb dibikin aplikasi baru saja sekalian minimal bisa lah ngalahin fb marketplace olx game consign,"['coba', 'fjb', 'dibikin', 'aplikasi', 'baru', 'aja', 'sekalian', 'minimal', 'lah', 'ngalahin', 'fb', 'marketplace', 'olx', 'game', 'consign']","['coba', 'fjb', 'dibikin', 'aplikasi', 'baru', 'aja', 'sekalian', 'minimal', 'lah', 'ngalahin', 'fb', 'marketplace', 'olx', 'game', 'consign']",positive
apa itu twitter marketplace fb lah,apa itu twitter marketplace fb lah,"['apa', 'itu', 'twitter', 'marketplace', 'fb', 'lah']",apa itu twitter marketplace fb lah,"['apa', 'twitter', 'marketplace', 'fb', 'lah']","['apa', 'twitter', 'marketplace', 'fb', 'lah']",positive
@xiayuejiu Ini cara gw dapet barang second buat dijual lagi di marketplace fb wkwk Sayangnya belum punya modal lagi sama capek codnya kalo elektronik bilangnya gaminus pas dicek minusnya parah :) atau barang lain bilangnya ori taunya tidakk,ini cara gw dapet barang second buat dijual lagi di marketplace fb wkwk sayangnya belum punya modal lagi sama capek codnya kalo elektronik bilangnya gaminus pas dicek minusnya parah atau barang lain bilangnya ori taunya tidakk,"['ini', 'cara', 'gw', 'dapet', 'barang', 'second', 'buat', 'dijual', 'lagi', 'di', 'marketplace', 'fb', 'wkwk', 'sayangnya', 'belum', 'punya', 'modal', 'lagi', 'sama', 'capek', 'codnya', 'kalo', 'elektronik', 'bilangnya', 'gaminus', 'pas', 'dicek', 'minusnya', 'parah', 'atau', 'barang', 'lain', 'bilangnya', 'ori', 'taunya', 'tidakk']",ini cara saya dapat barang second buat dijual lagi di marketplace fb wkwk sayangnya belum punya modal lagi sama capek codnya kalaupun elektronik bilangnya gaminus pas dicek minusnya parah atau barang lain bilangnya ori tahunya tidakk,"['cara', 'gw', 'dapet', 'barang', 'second', 'buat', 'dijual', 'marketplace', 'fb', 'wkwk', 'sayangnya', 'punya', 'modal', 'sama', 'capek', 'codnya', 'kalo', 'elektronik', 'bilangnya', 'gaminus', 'pas', 'dicek', 'minusnya', 'parah', 'barang', 'bilangnya', 'ori', 'taunya', 'tidakk']","['cara', 'gw', 'dapet', 'barang', 'second', 'buat', 'dijual', 'marketplace', 'fb', 'wkwk', 'sayangnya', 'punya', 'modal', 'sama', 'capek', 'codnya', 'kalo', 'elektronik', 'bilangnya', 'gaminus', 'pas', 'dicek', 'minusnya', 'parah', 'barang', 'bilangnya', 'ori', 'taunya', 'tidakk']",negative
@xiayuejiu Di FB marketplace banyak ko yg jual BU korban judol ,di fb marketplace banyak ko yg jual bu korban judol,"['di', 'fb', 'marketplace', 'banyak', 'ko', 'yg', 'jual', 'bu', 'korban', 'judol']",di fb marketplace banyak kok yang jual bu korban judol,"['fb', 'marketplace', 'banyak', 'ko', 'yg', 'jual', 'bu', 'korban', 'judol']","['fb', 'marketplace', 'banyak', 'ko', 'yg', 'jual', 'bu', 'korban', 'judol']",negative
semoga dpt harga di bawah harga marketplace fb :))),semoga dpt harga di bawah harga marketplace fb,"['semoga', 'dpt', 'harga', 'di', 'bawah', 'harga', 'marketplace', 'fb']",semoga dapat harga di bawah harga marketplace fb,"['semoga', 'dpt', 'harga', 'bawah', 'harga', 'marketplace', 'fb']","['semoga', 'dpt', 'harga', 'bawah', 'harga', 'marketplace', 'fb']",positive
Jual lepi di marketplace fb naro 6 rebu ditawar 4.5 anjinggg wkwkwk,jual lepi di marketplace fb naro rebu ditawar anjinggg wkwkwk,"['jual', 'lepi', 'di', 'marketplace', 'fb', 'naro', 'rebu', 'ditawar', 'anjinggg', 'wkwkwk']",jual lepi di marketplace fb naro rebu ditawar anjinggg wkwkwk,"['jual', 'lepi', 'marketplace', 'fb', 'naro', 'rebu', 'ditawar', 'anjinggg', 'wkwkwk']","['jual', 'lepi', 'marketplace', 'fb', 'naro', 'rebu', 'ditawar', 'anjinggg', 'wkwkwk']",negative
@indrapradana @SelebtwitFess Sama2 mas. Mas emg bisnis jual beli mobil ya? Kulturnya sama ga mas spt di fb marketplace? Sama2 suka nawar sadis,sama mas mas emg bisnis jual beli mobil ya kulturnya sama ga mas spt di fb marketplace sama suka nawar sadis,"['sama', 'mas', 'mas', 'emg', 'bisnis', 'jual', 'beli', 'mobil', 'ya', 'kulturnya', 'sama', 'ga', 'mas', 'spt', 'di', 'fb', 'marketplace', 'sama', 'suka', 'nawar', 'sadis']",sama mas mas memang bisnis jual beli mobil ya kulturnya sama tidak mas seperti di fb marketplace sama suka nawar sadis,"['sama', 'mas', 'mas', 'emg', 'bisnis', 'jual', 'beli', 'mobil', 'kulturnya', 'sama', 'ga', 'mas', 'spt', 'fb', 'marketplace', 'sama', 'suka', 'nawar', 'sadis']","['sama', 'mas', 'mas', 'emg', 'bisnis', 'jual', 'beli', 'mobil', 'kulturnya', 'sama', 'ga', 'mas', 'spt', 'fb', 'marketplace', 'sama', 'suka', 'nawar', 'sadis']",negative
@indrapradana @SelebtwitFess Makasi pencerahaannya mas. Selama ini jual laptop di fb marketplace kayanya perlu dicoba ini olx,makasi pencerahaannya mas selama ini jual laptop di fb marketplace kayanya perlu dicoba ini olx,"['makasi', 'pencerahaannya', 'mas', 'selama', 'ini', 'jual', 'laptop', 'di', 'fb', 'marketplace', 'kayanya', 'perlu', 'dicoba', 'ini', 'olx']",makasi pencerahaannya mas selama ini jual laptop di fb marketplace sepertinya perlu dicoba ini olx,"['makasi', 'pencerahaannya', 'mas', 'selama', 'jual', 'laptop', 'fb', 'marketplace', 'kayanya', 'perlu', 'dicoba', 'olx']","['makasi', 'pencerahaannya', 'mas', 'selama', 'jual', 'laptop', 'fb', 'marketplace', 'kayanya', 'perlu', 'dicoba', 'olx']",positive
@Rooseno16 Aku jek dolanan fb jane. Tapi lebih sering nonton marketplace ,aku jek dolanan fb jane tapi lebih sering nonton marketplace,"['aku', 'jek', 'dolanan', 'fb', 'jane', 'tapi', 'lebih', 'sering', 'nonton', 'marketplace']",saya jek dolanan fb jane tapi lebih sering nonton marketplace,"['aku', 'jek', 'dolanan', 'fb', 'jane', 'lebih', 'sering', 'nonton', 'marketplace']","['aku', 'jek', 'dolanan', 'fb', 'jane', 'lebih', 'sering', 'nonton', 'marketplace']",positive
@SelebtwitFess Masih tapi perlu bayar highlight biar ga ketutupan mobil jualan olx sendiri. Opsi lain: FB marketplace,masih tapi perlu bayar highlight biar ga ketutupan mobil jualan olx sendiri opsi lain fb marketplace,"['masih', 'tapi', 'perlu', 'bayar', 'highlight', 'biar', 'ga', 'ketutupan', 'mobil', 'jualan', 'olx', 'sendiri', 'opsi', 'lain', 'fb', 'marketplace']",masih tapi perlu bayar highlight biar tidak ketutupan mobil jualan olx sendiri opsi lain fb marketplace,"['perlu', 'bayar', 'highlight', 'biar', 'ga', 'ketutupan', 'mobil', 'jualan', 'olx', 'sendiri', 'opsi', 'fb', 'marketplace']","['perlu', 'bayar', 'highlight', 'biar', 'ga', 'ketutupan', 'mobil', 'jualan', 'olx', 'sendiri', 'opsi', 'fb', 'marketplace']",positive
@chumchurun marketplace fb bejibun,marketplace fb bejibun,"['marketplace', 'fb', 'bejibun']",marketplace fb banyak,"['marketplace', 'fb', 'bejibun']","['marketplace', 'fb', 'bejibun']",positive
@zoelfick utang jual barang pribadi dengan harga murah buat bayar utang kita yg aktif jual beli di marketplace fb merasa di untungkan wkwk,utang jual barang pribadi dengan harga murah buat bayar utang kita yg aktif jual beli di marketplace fb merasa di untungkan wkwk,"['utang', 'jual', 'barang', 'pribadi', 'dengan', 'harga', 'murah', 'buat', 'bayar', 'utang', 'kita', 'yg', 'aktif', 'jual', 'beli', 'di', 'marketplace', 'fb', 'merasa', 'di', 'untungkan', 'wkwk']",hutang jual barang pribadi dengan harga murah buat bayar hutang kita yang aktif jual beli di marketplace fb merasa di untungkan wkwk,"['utang', 'jual', 'barang', 'pribadi', 'harga', 'murah', 'buat', 'bayar', 'utang', 'yg', 'aktif', 'jual', 'beli', 'marketplace', 'fb', 'merasa', 'untungkan', 'wkwk']","['utang', 'jual', 'barang', 'pribadi', 'harga', 'murah', 'buat', 'bayar', 'utang', 'yg', 'aktif', 'jual', 'beli', 'marketplace', 'fb', 'merasa', 'untungkan', 'wkwk']",positive
@StewFan89 yaahh eh aku pernah lihat reels tukang service prod apple kayaknya di jakarta/bali gitu yg kerusakannya gimana pun bisa bener lagi mgkn bisa dibenerin dulu terus jual lewat fb marketplace? atau cari m1 second disana. I've been deep into fb marketplace dan banyak gems disana,yaahh eh aku pernah lihat reels tukang service prod apple kayaknya di jakartabali gitu yg kerusakannya gimana pun bisa bener lagi mgkn bisa dibenerin dulu terus jual lewat fb marketplace atau cari second disana ive been deep into fb marketplace dan banyak gems disana,"['yaahh', 'eh', 'aku', 'pernah', 'lihat', 'reels', 'tukang', 'service', 'prod', 'apple', 'kayaknya', 'di', 'jakartabali', 'gitu', 'yg', 'kerusakannya', 'gimana', 'pun', 'bisa', 'bener', 'lagi', 'mgkn', 'bisa', 'dibenerin', 'dulu', 'terus', 'jual', 'lewat', 'fb', 'marketplace', 'atau', 'cari', 'second', 'disana', 'ive', 'been', 'deep', 'into', 'fb', 'marketplace', 'dan', 'banyak', 'gems', 'disana']",yaahh eh saya pernah lihat reels tukang service prod apple sepertinya di jakartabali begitu yang kerusakannya bagaimana pun bisa benar lagi mungkin bisa dibenarkan dulu terus jual lewat fb marketplace atau cari second disana ive been deep into fb marketplace dan banyak gems disana,"['yaahh', 'eh', 'aku', 'pernah', 'lihat', 'reels', 'tukang', 'service', 'prod', 'apple', 'kayaknya', 'jakartabali', 'gitu', 'yg', 'kerusakannya', 'gimana', 'bener', 'mgkn', 'dibenerin', 'dulu', 'terus', 'jual', 'lewat', 'fb', 'marketplace', 'cari', 'second', 'disana', 'ive', 'been', 'deep', 'into', 'fb', 'marketplace', 'banyak', 'gems', 'disana']","['yaahh', 'eh', 'aku', 'pernah', 'lihat', 'reels', 'tukang', 'service', 'prod', 'apple', 'kayaknya', 'jakartabali', 'gitu', 'yg', 'kerusakannya', 'gimana', 'bener', 'mgkn', 'dibenerin', 'dulu', 'terus', 'jual', 'lewat', 'fb', 'marketplace', 'cari', 'second', 'disana', 'ive', 'been', 'deep', 'into', 'fb', 'marketplace', 'banyak', 'gems', 'disana']",positive
@growwithloveee waduh bahaya sekarang harus semua dikunci kunci ya kak. temennya temenku juga pernah kemalingan gitu sama juga di daerah deket kampus dan banyak kostan ;') untungnya ketemu di fb marketplace motornya hampir mau dijual,waduh bahaya sekarang harus semua dikunci kunci ya kak temennya temenku juga pernah kemalingan gitu sama juga di daerah deket kampus dan banyak kostan untungnya ketemu di fb marketplace motornya hampir mau dijual,"['waduh', 'bahaya', 'sekarang', 'harus', 'semua', 'dikunci', 'kunci', 'ya', 'kak', 'temennya', 'temenku', 'juga', 'pernah', 'kemalingan', 'gitu', 'sama', 'juga', 'di', 'daerah', 'deket', 'kampus', 'dan', 'banyak', 'kostan', 'untungnya', 'ketemu', 'di', 'fb', 'marketplace', 'motornya', 'hampir', 'mau', 'dijual']",aduh bahaya sekarang harus semua dikunci kunci ya kak temennya temenku juga pernah kemalingan begitu sama juga di daerah dekat kampus dan banyak kostan untungnya ketemu di fb marketplace motornya hampir mau dijual,"['waduh', 'bahaya', 'sekarang', 'semua', 'dikunci', 'kunci', 'kak', 'temennya', 'temenku', 'pernah', 'kemalingan', 'gitu', 'sama', 'daerah', 'deket', 'kampus', 'banyak', 'kostan', 'untungnya', 'ketemu', 'fb', 'marketplace', 'motornya', 'hampir', 'mau', 'dijual']","['waduh', 'bahaya', 'sekarang', 'semua', 'dikunci', 'kunci', 'kak', 'temennya', 'temenku', 'pernah', 'kemalingan', 'gitu', 'sama', 'daerah', 'deket', 'kampus', 'banyak', 'kostan', 'untungnya', 'ketemu', 'fb', 'marketplace', 'motornya', 'hampir', 'mau', 'dijual']",negative
